time,bat,alt,lat,lon,vx,vy,vz,wnd_dir,wnd_spd,gps,heading,roll,pitch,gps_glitch_x,gps_glitch_y
1563178008.276957,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178008.278956,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178008.477959,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178008.533957,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178008.5359578,#,0.01,50.0045674,8.4999611,0.06,-0.07,0.0,#,#,#,#,#,#,#,#
1563178008.537957,#,#,#,#,#,#,#,#,#,#,#,-3.876874870911706e-06,-8.176518349500839e-06,#,#
1563178008.539959,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178008.5419579,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178008.543958,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178008.761958,#,0.01,50.0045674,8.4999611,0.06,-0.07,0.0,#,#,#,#,#,#,#,#
1563178008.763957,#,#,#,#,#,#,#,#,#,#,358,-3.876873051922303e-06,-8.176516530511435e-06,#,#
1563178008.7659578,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178008.7679589,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178008.769969,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178009.00047,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178009.028478,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178009.030479,#,0.01,50.0045674,8.4999611,0.06,-0.07,0.0,#,#,#,#,#,#,#,#
1563178009.0324779,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178009.034479,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178009.036475,#,#,#,#,#,#,#,#,#,#,#,-3.876869413943496e-06,-8.176506526069716e-06,#,#
1563178009.0384738,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178009.0404859,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178009.042481,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178009.044481,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178009.04651,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178009.048472,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178009.259024,#,0.01,50.0045674,8.4999611,0.06,-0.07,0.0,#,#,#,#,#,#,#,#
1563178009.261029,#,#,#,#,#,#,#,#,#,#,358,-3.876866230712039e-06,-8.176500159606803e-06,#,#
1563178009.262996,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178009.265022,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178009.4475539,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178009.5031269,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178009.505102,#,0.01,50.0045674,8.4999611,0.06,-0.07,0.0,#,#,#,#,-3.876864411722636e-06,-8.176496521627996e-06,#,#
1563178009.507102,#,#,#,#,#,#,#,#,#,10,358,#,#,#,#
1563178009.5091,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178009.5110989,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178009.7351038,#,0.01,50.0045674,8.4999611,0.06,-0.07,0.0,#,#,#,#,#,#,#,#
1563178009.737139,#,#,#,#,#,#,#,#,#,#,358,-3.8768616832385305e-06,-8.176490155165084e-06,#,#
1563178009.739101,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178009.7410989,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178009.970188,#,0.01,50.0045674,8.4999611,0.06,-0.07,0.0,#,#,#,#,#,#,#,#
1563178009.972213,#,#,#,#,#,#,#,#,#,#,#,-3.8768580452597234e-06,-8.176481060218066e-06,#,#
1563178009.9741879,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178009.976187,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178009.978189,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178010.000186,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178010.2101898,#,0.01,50.0045674,8.4999611,0.06,-0.07,0.0,#,#,#,#,#,#,#,#
1563178010.212188,#,#,#,#,#,#,#,#,#,#,358,-3.8768575905123726e-06,-8.176477422239259e-06,#,#
1563178010.214228,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178010.216228,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178010.395598,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178010.4501898,#,0.01,50.0045674,8.499961,0.06,-0.07,0.0,#,#,#,#,#,#,#,#
1563178010.45219,#,#,#,#,#,#,#,#,#,#,358,-3.876855316775618e-06,-8.176473784260452e-06,#,#
1563178010.454191,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178010.456233,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178010.668206,#,0.01,50.0045674,8.499961,0.07,-0.07,0.0,#,#,#,#,#,#,#,#
1563178010.6702058,#,#,#,#,#,#,#,#,#,#,#,-3.87685122404946e-06,-8.176466508302838e-06,#,#
1563178010.6722078,#,#,#,#,#,#,#,#,#,10,358,#,#,#,#
1563178010.674206,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178010.91154,#,0.01,50.0045674,8.499961,0.07,-0.07,0.0,#,#,#,#,#,#,#,#
1563178010.9135358,#,#,#,#,#,#,#,#,#,#,358,-3.8768457670812495e-06,-8.176463779818732e-06,#,#
1563178010.915536,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178010.917536,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178011.001536,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178011.128536,#,0.01,50.0045674,8.499961,0.07,-0.07,0.0,#,#,#,#,#,#,#,#
1563178011.130576,#,#,#,#,#,#,#,#,#,#,358,-3.876843038597144e-06,-8.176452865882311e-06,#,#
1563178011.132566,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178011.134573,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178011.316576,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178011.373565,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178011.3755379,#,0.01,50.0045675,8.499961,0.07,-0.07,0.0,#,#,#,#,-3.87684076486039e-06,-8.176451046892907e-06,#,#
1563178011.377565,#,#,#,#,#,#,#,#,#,10,358,#,#,#,#
1563178011.3795738,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178011.620976,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178011.6229699,#,0.01,50.0045675,8.499961,0.07,-0.07,0.0,#,#,#,#,#,#,#,#
1563178011.62497,#,#,#,#,#,#,#,#,#,#,#,-3.876838945870986e-06,-8.176444680429995e-06,#,#
1563178011.6269689,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178011.628969,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178011.631006,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178011.633184,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178011.8843489,#,0.01,50.0045675,8.499961,0.07,-0.07,0.0,#,#,#,#,#,#,#,#
1563178011.886353,#,#,#,#,#,#,#,#,#,#,#,-3.8768339436501265e-06,-8.176438313967083e-06,#,#
1563178011.8883798,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178011.8899639,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178011.892313,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178012.001914,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178012.129914,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178012.131914,#,0.01,50.0045675,8.499961,0.07,-0.07,0.0,#,#,#,#,#,#,#,#
1563178012.133914,#,#,#,#,#,#,#,#,#,#,#,-3.87683076041867e-06,-8.17643194750417e-06,#,#
1563178012.135912,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178012.137918,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178012.139912,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178012.141912,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178012.3309119,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178012.3869128,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178012.388912,#,0.01,50.0045675,8.499961,0.07,-0.07,0.0,#,#,#,#,#,#,#,#
1563178012.3909109,#,#,#,#,#,#,#,#,#,#,#,-3.876826667692512e-06,-8.176425581041258e-06,#,#
1563178012.3929138,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178012.3949108,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178012.3969119,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178012.536913,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178012.641913,#,0.01,50.0045675,8.499961,0.07,-0.07,0.0,#,#,#,#,#,#,#,#
1563178012.643914,#,#,#,#,#,#,#,#,#,#,#,-3.876824393955758e-06,-8.176415576599538e-06,#,#
1563178012.645912,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178012.647913,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178012.6499119,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178012.651911,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178012.912917,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178012.914911,#,0.01,50.0045675,8.499961,0.07,-0.07,0.0,#,#,#,#,-3.8768203012296e-06,-8.176405572157819e-06,#,#
1563178012.916911,#,#,#,#,#,#,#,#,#,10,358,#,#,#,#
1563178012.918985,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178012.920455,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178013.001432,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178013.153431,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178013.155431,#,0.01,50.0045675,8.499961,0.07,-0.07,0.0,#,#,#,#,#,#,#,#
1563178013.157431,#,#,#,#,#,#,#,#,#,#,#,-3.8768175727454945e-06,-8.1763955677161e-06,#,#
1563178013.159431,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178013.16143,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178013.1644318,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178013.398432,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178013.4897149,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178013.491432,#,0.01,50.0045675,8.499961,0.07,-0.07,0.0,#,#,#,#,#,#,#,#
1563178013.494523,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178013.495637,#,#,#,#,#,#,#,#,#,#,#,-3.876814389514038e-06,-8.176387382263783e-06,#,#
1563178013.499434,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178013.501432,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178013.503432,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178013.505435,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178013.509044,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178013.649431,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178013.650431,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178013.6514308,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178013.652432,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178013.7564468,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178013.760447,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178013.762441,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178014.0008879,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178014.038431,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178014.201449,#,0.01,50.0045675,8.499961,0.07,-0.08,0.0,#,#,#,#,-3.876807113556424e-06,-8.176363735401537e-06,#,#
1563178014.203466,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178014.205447,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178014.2694528,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178014.271447,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178014.460446,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178014.5204458,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178014.67747,#,0.01,50.0045675,8.499961,0.07,-0.08,0.0,#,#,#,#,#,#,#,#
1563178014.6794689,#,#,#,#,#,#,#,#,#,#,#,-3.876800292346161e-06,-8.1763446360128e-06,#,#
1563178014.681468,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178014.683831,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178014.74447,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178015.0014699,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178015.013473,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178015.015471,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178015.20152,#,0.01,50.0045675,8.499961,0.07,-0.08,0.0,#,#,#,#,#,#,#,#
1563178015.203505,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178015.205512,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178015.207514,#,#,#,#,#,#,#,#,#,#,#,-3.876793016388547e-06,-8.176330084097572e-06,#,#
1563178015.2095408,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178015.2115479,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178015.213539,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178015.2155368,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178015.217537,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178015.2795038,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178015.468503,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178015.5275009,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178015.529502,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178015.688503,#,0.01,50.0045675,8.499961,0.07,-0.08,0.0,#,#,#,#,-3.876786649925634e-06,-8.176312803698238e-06,#,#
1563178015.690501,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178015.6925318,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178015.753502,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178015.755813,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178015.999517,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178016.0015159,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178016.163519,#,0.01,50.0045675,8.499961,0.07,-0.08,0.0,#,#,#,#,#,#,#,#
1563178016.1655219,#,#,#,#,#,#,#,#,#,#,#,-3.876779828715371e-06,-8.176300070772413e-06,#,#
1563178016.16752,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178016.1695209,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178016.2315168,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178016.233516,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178016.4285169,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178016.489543,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178016.650517,#,0.01,50.0045675,8.499961,0.07,-0.08,0.0,#,#,#,#,#,#,#,#
1563178016.652516,#,#,#,#,#,#,#,#,#,#,#,-3.876770733768353e-06,-8.17627824289957e-06,#,#
1563178016.654516,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178016.6566179,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178016.719518,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178016.973553,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178017.00152,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178017.2076619,#,0.01,50.0045675,8.499961,0.07,-0.08,0.0,#,#,#,#,#,#,#,#
1563178017.2096648,#,#,#,#,#,#,#,#,#,#,358,-3.876761184073985e-06,-8.176256415026728e-06,#,#
1563178017.2116928,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178017.213662,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178017.215684,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178017.4082968,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178017.468211,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178017.470211,#,0.01,50.0045675,8.4999609,0.07,-0.08,0.0,#,#,#,#,-3.876756181853125e-06,-8.17624732007971e-06,#,#
1563178017.472172,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178017.4741719,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178017.4761958,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178017.706173,#,0.01,50.0045675,8.4999609,0.07,-0.08,0.0,#,#,#,#,#,#,#,#
1563178017.708174,#,#,#,#,#,#,#,#,#,#,358,-3.876750270137563e-06,-8.176240044122096e-06,#,#
1563178017.7101738,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178017.712172,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178017.976172,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178017.9781718,#,0.01,50.0045675,8.4999609,0.07,-0.08,0.0,#,#,#,#,-3.8767434489273e-06,-8.176232768164482e-06,#,#
1563178017.980172,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178017.9822009,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178017.984679,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178018.0001729,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178018.227174,#,0.01,50.0045675,8.4999609,0.07,-0.08,0.0,#,#,#,#,#,#,#,#
1563178018.229213,#,#,#,#,#,#,#,#,#,#,358,-3.876738901453791e-06,-8.176222763722762e-06,#,#
1563178018.230335,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178018.2321799,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178018.2341769,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178018.433172,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178018.50118,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178018.503185,#,0.01,50.0045675,8.4999609,0.07,-0.08,0.0,#,#,#,#,#,#,#,#
1563178018.5051749,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178018.507175,#,#,#,#,#,#,#,#,#,#,#,-3.8767334444855805e-06,-8.176215487765148e-06,#,#
1563178018.509173,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178018.511174,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178018.5131729,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178018.515173,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178018.771926,#,0.01,50.0045675,8.4999609,0.07,-0.08,0.0,#,#,#,#,#,#,#,#
1563178018.773963,#,#,#,#,#,#,#,#,#,#,358,-3.876728442264721e-06,-8.176203664334025e-06,#,#
1563178018.775929,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178018.7779648,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178019.0005698,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178019.0370638,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178019.039064,#,0.01,50.0045675,8.4999609,0.07,-0.08,0.0,#,#,#,#,-3.876724804285914e-06,-8.1761909314082e-06,#,#
1563178019.041066,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178019.0430639,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178019.045063,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178019.292064,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178019.294113,#,0.01,50.0045675,8.4999609,0.07,-0.08,0.0,#,#,#,#,#,#,#,#
1563178019.296064,#,#,#,#,#,#,#,#,#,#,358,-3.876720256812405e-06,-8.176184564945288e-06,#,#
1563178019.298063,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178019.300207,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178019.508066,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178019.569063,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178019.571063,#,0.01,50.0045675,8.4999609,0.07,-0.08,0.0,#,#,#,#,-3.876714345096843e-06,-8.17617546999827e-06,#,#
1563178019.5730639,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178019.575063,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178019.577064,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178019.8015869,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178019.803649,#,0.01,50.0045675,8.4999609,0.07,-0.08,0.0,#,#,#,#,-3.8767097976233345e-06,-8.176164556061849e-06,#,#
1563178019.8056479,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178019.80759,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178019.808811,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178020.00159,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178020.062592,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178020.0645928,#,0.01,50.0045675,8.4999609,0.07,-0.08,0.0,#,#,#,#,#,#,#,#
1563178020.066592,#,#,#,#,#,#,#,#,#,#,358,-3.876704795402475e-06,-8.176152732630726e-06,#,#
1563178020.068595,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178020.070592,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178020.072589,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178020.0746188,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178020.305189,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178020.30723,#,0.01,50.0045675,8.4999609,0.07,-0.08,0.0,#,#,#,#,#,#,#,#
1563178020.309243,#,#,#,#,#,#,#,#,#,#,358,-3.8767016121710185e-06,-8.17614454717841e-06,#,#
1563178020.31124,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178020.313355,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178020.502187,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178020.573242,#,0.01,50.0045675,8.4999609,0.07,-0.08,0.0,#,#,#,#,#,#,#,#
1563178020.575227,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178020.577442,#,#,#,#,#,#,#,#,#,#,358,-3.876696155202808e-06,-8.176132723747287e-06,#,#
1563178020.5791888,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178020.5811908,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178020.822192,#,0.01,50.0045675,8.4999609,0.07,-0.08,0.0,#,#,#,#,#,#,#,#
1563178020.8241959,#,#,#,#,#,#,#,#,#,#,#,-3.876690698234597e-06,-8.176119990821462e-06,#,#
1563178020.826218,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178020.828218,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178020.830508,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178021.0001938,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178021.105186,#,0.01,50.0045675,8.4999609,0.07,-0.08,0.0,#,#,#,#,#,#,#,#
1563178021.1071858,#,#,#,#,#,#,#,#,#,#,#,-3.876684786519036e-06,-8.176106348400936e-06,#,#
1563178021.109186,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178021.111187,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178021.113186,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178021.338186,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178021.340232,#,0.01,50.0045675,8.4999609,0.07,-0.08,0.0,#,#,#,#,-3.876678420056123e-06,-8.17609816294862e-06,#,#
1563178021.342231,#,#,#,#,#,#,#,#,#,10,358,#,#,#,#
1563178021.344236,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178021.345595,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178021.529203,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178021.588203,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178021.590203,#,0.01,50.0045675,8.4999609,0.07,-0.08,0.0,#,#,#,#,-3.876670689351158e-06,-8.176089977496304e-06,#,#
1563178021.592202,#,#,#,#,#,#,#,#,#,10,358,#,#,#,#
1563178021.594203,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178021.596715,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178021.811873,#,0.01,50.0045675,8.4999609,0.07,-0.08,0.0,#,#,#,#,#,#,#,#
1563178021.8138728,#,#,#,#,#,#,#,#,#,#,358,-3.876664322888246e-06,-8.17607815406518e-06,#,#
1563178021.815873,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178021.81831,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178022.001811,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178022.0734708,#,0.01,50.0045675,8.4999609,0.07,-0.08,0.0,#,#,#,#,-3.876662049151491e-06,-8.176068149623461e-06,#,#
1563178022.075471,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178022.077471,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178022.07947,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178022.299469,#,0.01,50.0045675,8.4999609,0.08,-0.08,0.0,#,#,#,#,#,#,#,#
1563178022.3014688,#,#,#,#,#,#,#,#,#,#,358,-3.876657956425333e-06,-8.176054507202934e-06,#,#
1563178022.303469,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178022.3054678,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178022.307469,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178022.4894688,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178022.549469,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178022.5514688,#,0.01,50.0045675,8.4999609,0.08,-0.08,0.0,#,#,#,#,#,#,#,#
1563178022.553473,#,#,#,#,#,#,#,#,#,#,#,-3.876652044709772e-06,-8.176042683771811e-06,#,#
1563178022.5554678,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563178022.5574698,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563178022.559468,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178022.5614688,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178022.711469,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563178022.782472,#,0.01,50.0045675,8.4999609,0.08,-0.08,0.0,#,#,#,#,#,#,#,#
1563178022.784509,#,#,#,#,#,#,#,#,#,#,358,-3.876647951983614e-06,-8.176029950845987e-06,#,#
