time,bat,alt,lat,lon,vx,vy,vz,wnd_dir,wnd_spd,gps,heading,roll,pitch,gps_glitch_x,gps_glitch_y
1563181219.0005438,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181219.1245868,#,100.04,50.0045621,8.5059231,-0.01,1.3,-0.12,#,#,#,#,#,#,#,#
1563181219.126585,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181219.1285849,#,#,#,#,#,#,#,#,#,#,88,-0.5771347880363464,0.9916196465492249,#,#
1563181219.130581,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181219.132581,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181219.134582,73,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181219.4521148,#,100.06,50.0045619,8.5059282,0.0,1.41,-0.05,#,#,#,#,#,#,#,#
1563181219.454115,#,#,#,#,#,#,#,#,#,#,#,-0.34954169392585754,-0.5098869800567627,#,#
1563181219.4561129,#,#,#,#,#,#,#,#,#,#,87,#,#,#,#
1563181219.464113,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181219.4661129,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181219.468113,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181219.470115,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181219.472112,73,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181219.724118,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181219.726115,#,100.06,50.0045618,8.5059332,0.01,1.5,0.0,#,#,#,#,#,#,#,#
1563181219.7281148,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181219.730115,#,#,#,#,#,#,#,#,#,#,87,-0.10775363445281982,-5.351463317871094,#,#
1563181219.733115,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181219.735404,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181219.737114,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181219.739636,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181219.742636,73,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181219.932638,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181220.0006359,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181220.036634,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181220.0386388,#,100.05,50.0045618,8.5059386,0.02,1.71,0.03,#,#,#,#,#,#,#,#
1563181220.040637,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181220.0426369,#,#,#,#,#,#,#,#,#,#,#,-0.11104795336723328,-8.802958488464355,#,#
1563181220.044636,#,#,#,#,#,#,#,#,#,#,87,#,#,#,#
1563181220.0466359,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181220.048637,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181220.050637,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181220.0526369,73,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181220.2976348,#,100.03,50.0045617,8.5059447,0.03,1.99,0.04,#,#,#,#,#,#,#,#
1563181220.299635,#,#,#,#,#,#,#,#,#,#,#,-0.23855994641780853,-9.708840370178223,#,#
1563181220.3016338,#,#,#,#,#,#,#,#,#,#,87,#,#,#,#
1563181220.303635,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181220.3066359,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181220.3086388,73,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181220.588667,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181220.590668,#,100.02,50.0045617,8.5059517,0.05,2.25,0.03,#,#,#,#,#,#,#,#
1563181220.5927038,#,#,#,#,#,#,#,#,#,#,87,-0.22636911273002625,-10.823562622070312,#,#
1563181220.602675,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181220.604668,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181220.606669,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181220.60867,73,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181220.824667,#,100.0,50.0045616,8.5059596,0.07,2.51,0.02,#,#,#,#,#,#,#,#
1563181220.826668,#,#,#,#,#,#,#,#,#,#,87,-0.20157290995121002,-11.987369537353516,#,#
1563181220.828667,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181220.830668,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181220.8327,73,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181220.986197,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181221.0001938,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181221.079197,#,99.99,50.0045615,8.5059684,0.08,2.77,0.01,#,#,#,#,#,#,#,#
1563181221.0811949,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181221.083211,#,#,#,#,#,#,#,#,#,#,87,-0.25171610713005066,-12.747821807861328,#,#
1563181221.085201,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181221.0872278,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181221.0892,73,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181221.309211,#,99.99,50.0045614,8.505978,0.08,3.01,0.0,#,#,#,#,#,#,#,#
1563181221.3112,#,#,#,#,#,#,#,#,#,#,#,-0.3189631402492523,-13.246661186218262,#,#
1563181221.313226,#,#,#,#,#,#,#,#,#,#,87,#,#,#,#
1563181221.315197,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181221.3171968,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181221.3192089,72,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181221.558233,#,99.99,50.0045613,8.5059885,0.09,3.24,0.0,#,#,#,#,#,#,#,#
1563181221.560235,#,#,#,#,#,#,#,#,#,#,#,-0.48886236548423767,-13.670894622802734,#,#
1563181221.562232,#,#,#,#,#,#,#,#,#,#,87,#,#,#,#
1563181221.564235,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181221.566233,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181221.5682318,72,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181221.772269,#,99.98,50.0045611,8.5059998,0.1,3.45,0.0,#,#,#,#,#,#,#,#
1563181221.774232,#,#,#,#,#,#,#,#,#,#,87,-0.5586193799972534,-13.929450035095215,#,#
1563181221.782243,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181221.7842388,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181221.7862298,72,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181221.921229,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181222.000797,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181222.011759,#,99.98,50.0045609,8.5060118,0.11,3.63,-0.01,#,#,#,#,#,#,#,#
1563181222.013759,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181222.015759,#,#,#,#,#,#,#,#,#,#,#,-0.6421164274215698,-14.171875953674316,#,#
1563181222.0177588,#,#,#,#,#,#,#,#,#,#,87,#,#,#,#
1563181222.019758,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181222.021759,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181222.023792,72,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181222.248786,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181222.250818,#,99.99,50.0045607,8.5060245,0.12,3.8,0.0,#,#,#,#,#,#,#,#
1563181222.2527928,#,#,#,#,#,#,#,#,#,#,87,-0.6903092861175537,-14.332986831665039,#,#
1563181222.254808,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181222.25681,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181222.25879,72,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181222.487939,#,99.99,50.0045606,8.5060377,0.14,3.94,-0.01,#,#,#,#,#,#,#,#
1563181222.489939,#,#,#,#,#,#,#,#,#,#,#,-0.7112352848052979,-14.471071243286133,#,#
1563181222.491936,#,#,#,#,#,#,#,#,#,#,87,#,#,#,#
1563181222.493939,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181222.495936,72,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181222.741976,#,99.99,50.0045605,8.5060515,0.14,4.07,0.0,#,#,#,#,#,#,#,#
1563181222.744977,#,#,#,#,#,#,#,#,#,#,87,-0.8116695880889893,-14.659581184387207,#,#
1563181222.754977,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181222.756976,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181222.7589788,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181222.760977,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181222.762979,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181222.764978,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181222.766978,72,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181222.816974,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181222.818975,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181222.8199759,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181222.8209739,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181222.821975,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181222.8869739,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181223.000061,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181223.020062,#,#,#,#,#,#,#,90.0,#,#,87,#,#,#,#
1563181223.022063,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181223.211061,#,#,#,#,#,#,#,#,#,#,87,#,#,#,#
1563181223.214063,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181223.3030999,#,99.99,50.0045602,8.5060843,0.15,3.96,0.0,#,#,#,#,#,#,#,#
1563181223.305063,#,#,#,#,#,#,#,#,#,#,#,-0.8261533975601196,-18.771631240844727,#,#
1563181223.3070629,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181223.3090909,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181223.311066,72,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181223.374099,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181223.470738,#,#,#,#,#,#,#,#,#,#,87,#,#,#,#
1563181223.732249,#,#,#,#,#,#,#,#,#,#,87,#,#,#,#
1563181223.744257,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181223.746253,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181223.822258,#,99.99,50.0045601,8.5061123,0.15,4.09,0.0,#,#,#,#,#,#,#,#
1563181223.824257,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181223.8262548,#,#,#,#,#,#,#,#,#,#,#,-1.0450067520141602,-20.121841430664062,#,#
1563181223.828254,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181223.8302538,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181223.832254,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181223.834254,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181223.836253,72,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181223.901254,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181223.991822,#,#,#,#,#,#,#,#,#,#,87,#,#,#,#
1563181223.993825,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181223.99582,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181224.001822,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181224.217821,#,#,#,#,#,#,#,#,#,#,87,#,#,#,#
1563181224.219853,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181224.3048189,#,99.99,50.0045601,8.5061412,0.16,4.22,0.0,#,#,#,#,#,#,#,#
1563181224.30682,#,#,#,#,#,#,#,#,#,#,#,-1.0684130191802979,-21.00494384765625,#,#
1563181224.308821,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181224.3108208,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181224.3128219,72,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181224.4658198,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181224.46782,#,#,#,#,#,#,#,#,#,#,87,#,#,#,#
1563181224.46982,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181224.704885,#,#,#,#,#,#,#,#,#,#,87,#,#,#,#
1563181224.706934,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181224.803884,#,99.99,50.0045603,8.5061712,0.18,4.38,0.0,#,#,#,#,#,#,#,#
1563181224.805884,#,#,#,#,#,#,#,#,#,#,#,-1.1027847528457642,-21.31141471862793,#,#
1563181224.807884,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181224.8101048,72,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181224.8669229,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181224.958885,#,#,#,#,#,#,#,#,#,#,87,#,#,#,#
1563181224.966886,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181224.968886,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181225.000891,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181225.185472,#,#,#,#,#,#,#,#,#,#,87,#,#,#,#
1563181225.187474,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181225.279482,#,99.99,50.0045606,8.5062023,0.18,4.51,0.0,#,#,#,#,#,#,#,#
1563181225.281476,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181225.287521,#,#,#,#,#,#,#,#,#,#,#,-1.081252932548523,-21.577138900756836,#,#
1563181225.289516,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181225.291507,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181225.293515,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181225.295476,72,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181225.444475,#,#,#,#,#,#,#,#,#,#,87,#,#,#,#
1563181225.446472,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181225.681473,#,#,#,#,#,#,#,#,#,#,87,#,#,#,#
1563181225.683475,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181225.7794988,#,99.99,50.0045609,8.5062341,0.17,4.62,0.0,#,#,#,#,#,#,#,#
1563181225.781494,#,#,#,#,#,#,#,#,#,#,#,-1.1285165548324585,-21.678363800048828,#,#
1563181225.783493,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181225.785493,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181225.787493,72,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181225.859494,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181225.947998,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181225.950002,#,#,#,#,#,#,#,#,#,#,87,#,#,#,#
1563181226.001998,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181226.175999,#,#,#,#,#,#,#,#,#,#,87,#,#,#,#
1563181226.268975,#,100.0,50.0045612,8.5062667,0.17,4.7,0.0,#,#,#,#,#,#,#,#
1563181226.270972,#,#,#,#,#,#,#,#,#,#,#,-1.1562981605529785,-21.75340461730957,#,#
1563181226.272996,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181226.274996,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181226.2769358,72,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181226.427964,#,#,#,#,#,#,#,#,#,#,87,#,#,#,#
1563181226.658506,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181226.6605408,#,#,#,#,#,#,#,#,#,#,87,#,#,#,#
1563181226.747503,#,100.0,50.0045616,8.5062997,0.16,4.77,0.0,#,#,#,#,#,#,#,#
1563181226.749505,#,#,#,#,#,#,#,#,#,#,#,-1.2230148315429688,-21.819040298461914,#,#
1563181226.751504,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181226.7535279,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181226.755504,71,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181226.816506,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181226.912894,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181226.914938,#,#,#,#,#,#,#,#,#,#,87,#,#,#,#
1563181226.918884,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181226.9298809,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181227.001878,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181227.162853,#,#,#,#,#,#,#,#,#,#,88,#,#,#,#
1563181227.253855,#,100.0,50.004562,8.5063332,0.16,4.83,0.0,#,#,#,#,-1.178239345550537,-21.77043914794922,#,#
1563181227.2558548,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181227.257855,71,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181227.413853,#,#,#,#,#,#,#,#,#,#,88,#,#,#,#
1563181227.6481428,#,#,#,#,#,#,#,#,#,#,88,#,#,#,#
1563181227.650461,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181227.739142,#,100.0,50.0045624,8.506367,0.14,4.87,0.0,#,#,#,#,#,#,#,#
1563181227.741145,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181227.743145,#,#,#,#,#,#,#,#,#,#,#,-1.2566139698028564,-21.84089469909668,#,#
1563181227.745144,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181227.747145,71,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181227.8121428,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181227.9071429,#,#,#,#,#,#,#,#,#,#,88,#,#,#,#
1563181227.909189,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181228.001545,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181228.149081,#,#,#,#,#,#,#,#,#,#,88,#,#,#,#
1563181228.1510859,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181228.264495,#,100.0,50.0045627,8.5064011,0.13,4.9,0.0,#,#,#,#,#,#,#,#
1563181228.266494,#,#,#,#,#,#,#,#,#,#,#,-1.3292008638381958,-21.795366287231445,#,#
1563181228.268501,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181228.270499,71,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181228.433526,#,#,#,#,#,#,#,#,#,#,88,#,#,#,#
1563181228.4355469,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181228.664522,#,#,#,#,#,#,#,#,#,#,88,#,#,#,#
1563181228.666851,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181228.7564929,#,100.0,50.004563,8.5064353,0.11,4.92,0.0,#,#,#,#,#,#,#,#
1563181228.758493,#,#,#,#,#,#,#,#,#,#,#,-1.4341017007827759,-21.86737823486328,#,#
1563181228.760522,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181228.762815,71,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181228.826496,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181228.921108,#,#,#,#,#,#,#,#,#,#,88,#,#,#,#
1563181228.9231079,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181229.000829,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181229.1845999,#,#,#,#,#,#,#,#,#,#,88,#,#,#,#
1563181229.186601,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181229.188602,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181229.2956,#,100.0,50.0045633,8.5064697,0.11,4.95,0.0,#,#,#,#,#,#,#,#
1563181229.2975988,#,#,#,#,#,#,#,#,#,#,#,-1.4287877082824707,-21.70598030090332,#,#
1563181229.299602,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181229.301602,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181229.3035998,71,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181229.4786198,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181229.480615,#,#,#,#,#,#,#,#,#,#,88,#,#,#,#
1563181229.482614,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181229.7444918,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181229.746491,#,#,#,#,#,#,#,#,#,#,88,#,#,#,#
1563181229.7484908,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181229.841491,#,100.0,50.0045636,8.5065041,0.1,4.95,0.0,#,#,#,#,#,#,#,#
1563181229.843492,#,#,#,#,#,#,#,#,#,#,#,-1.4440789222717285,-21.868000030517578,#,#
1563181229.845491,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181229.8478498,71,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181229.91365,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181230.001082,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181230.012647,#,#,#,#,#,#,#,#,#,#,88,#,#,#,#
1563181230.294806,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181230.29793,#,#,#,#,#,#,#,#,#,#,88,#,#,#,#
1563181230.302805,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181230.398831,#,100.0,50.0045639,8.5065385,0.09,4.96,0.0,#,#,#,#,#,#,#,#
1563181230.400801,#,#,#,#,#,#,#,#,#,#,#,-1.3941303491592407,-21.849246978759766,#,#
1563181230.402806,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181230.405037,71,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181230.5628018,#,#,#,#,#,#,#,#,#,#,89,#,#,#,#
1563181230.564802,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181230.808377,#,#,#,#,#,#,#,#,#,#,89,#,#,#,#
1563181230.901376,#,100.0,50.0045641,8.5065729,0.07,4.97,0.01,#,#,#,#,#,#,#,#
1563181230.9033759,#,#,#,#,#,#,#,#,#,#,#,-1.4892339706420898,-21.824115753173828,#,#
1563181230.9053788,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181230.907377,71,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181230.969413,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181231.000378,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181231.0663738,#,#,#,#,#,#,#,#,#,#,89,#,#,#,#
1563181231.0684118,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181231.297374,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181231.299394,#,#,#,#,#,#,#,#,#,#,89,#,#,#,#
1563181231.392452,#,100.0,50.0045643,8.5066075,0.07,4.98,0.0,#,#,#,#,#,#,#,#
1563181231.3944528,#,#,#,#,#,#,#,#,#,10,#,-1.472855806350708,-21.788942337036133,#,#
1563181231.396467,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181231.3988569,71,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181231.5574589,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181231.559459,#,#,#,#,#,#,#,#,#,#,89,#,#,#,#
1563181231.561455,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181231.5634549,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181231.8081908,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181231.810175,#,#,#,#,#,#,#,#,#,#,89,#,#,#,#
1563181231.900723,#,100.0,50.0045645,8.506642,0.06,4.98,0.0,#,#,#,#,#,#,#,#
1563181231.9027228,#,#,#,#,#,#,#,#,#,#,#,-1.528929352760315,-21.914220809936523,#,#
1563181231.904721,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181231.906723,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181231.90883,71,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181231.9687428,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181232.000723,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181232.063721,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181232.065721,#,#,#,#,#,#,#,#,#,#,89,#,#,#,#
1563181232.3117619,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181232.313964,#,#,#,#,#,#,#,#,#,#,89,#,#,#,#
1563181232.401726,#,100.0,50.0045647,8.5066765,0.05,4.98,0.0,#,#,#,#,#,#,#,#
1563181232.4037259,#,#,#,#,#,#,#,#,#,#,#,-1.5014958381652832,-21.84113311767578,#,#
1563181232.405726,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181232.407827,70,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181232.56112,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181232.5631208,#,#,#,#,#,#,#,#,#,#,89,#,#,#,#
1563181232.7867708,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181232.7892659,#,#,#,#,#,#,#,#,#,#,89,#,#,#,#
1563181232.875772,#,100.0,50.0045648,8.5067111,0.04,4.99,0.0,#,#,#,#,#,#,#,#
1563181232.877774,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181232.879776,#,#,#,#,#,#,#,#,#,#,#,-1.5955950021743774,-21.808956146240234,#,#
1563181232.8817759,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181232.883774,70,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181232.945771,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181233.000771,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181233.037334,#,#,#,#,#,#,#,#,#,#,89,#,#,#,#
1563181233.0393329,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181233.2703679,#,#,#,#,#,#,#,#,#,#,89,#,#,#,#
1563181233.363333,#,100.0,50.0045649,8.5067457,0.04,4.99,0.0,#,#,#,#,#,#,#,#
1563181233.365334,#,#,#,#,#,#,#,#,#,#,#,-1.559971570968628,-21.829830169677734,#,#
1563181233.367337,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181233.3693368,70,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181233.5233889,#,#,#,#,#,#,#,#,#,#,89,#,#,#,#
1563181233.52537,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181233.748333,#,#,#,#,#,#,#,#,#,#,89,#,#,#,#
1563181233.750355,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181233.844333,#,100.0,50.0045649,8.5067803,0.04,4.99,0.0,#,#,#,#,#,#,#,#
1563181233.846333,#,#,#,#,#,#,#,#,#,#,#,-1.5081216096878052,-21.79190444946289,#,#
1563181233.8483338,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181233.850334,70,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181233.9133348,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181234.000687,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181234.0063329,#,#,#,#,#,#,#,#,#,#,89,#,#,#,#
1563181234.2353609,#,#,#,#,#,#,#,#,#,#,89,#,#,#,#
