label	objects	constraints	events_requested	events_processed	avg_ms	duration_s	events_per_s	memory_mode	memory_value	memory_note	history_depth	periodic_constraints	periodic_hz	burst_size	hotset_size	phase_length	time_step_ms	burst_gap_ms	family	repetition
showcase_object_o001_r01	1	6	640	640	0.009	0.006124	104506.858	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	1
showcase_object_o001_r02	1	6	640	640	0.010	0.006369	100486.733	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	2
showcase_object_o001_r03	1	6	640	640	0.008	0.005102	125441.004	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	3
showcase_object_o001_r04	1	6	640	640	0.006	0.004112	155642.023	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	4
showcase_object_o001_r05	1	6	640	640	0.008	0.005351	119603.812	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	5
showcase_object_o002_r01	2	6	640	640	0.080	0.051306	12474.175	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	1
showcase_object_o002_r02	2	6	640	640	0.078	0.050237	12739.614	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	2
showcase_object_o002_r03	2	6	640	640	0.078	0.050211	12746.211	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	3
showcase_object_o002_r04	2	6	640	640	0.075	0.048443	13211.403	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	4
showcase_object_o002_r05	2	6	640	640	0.092	0.059029	10842.128	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	5
showcase_object_o004_r01	4	6	640	640	0.416	0.266466	2401.807	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	1
showcase_object_o004_r02	4	6	640	640	0.374	0.239669	2670.350	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	2
showcase_object_o004_r03	4	6	640	640	0.427	0.273930	2336.363	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	3
showcase_object_o004_r04	4	6	640	640	0.411	0.262866	2434.701	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	4
showcase_object_o004_r05	4	6	640	640	0.373	0.239472	2672.546	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	5
showcase_object_o006_r01	6	6	640	640	0.895	0.573490	1115.974	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	1
showcase_object_o006_r02	6	6	640	640	0.832	0.532850	1201.088	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	2
showcase_object_o006_r03	6	6	640	640	0.882	0.565348	1132.046	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	3
showcase_object_o006_r04	6	6	640	640	0.943	0.604361	1058.970	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	4
showcase_object_o006_r05	6	6	640	640	0.833	0.533704	1199.167	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	5
showcase_object_o008_r01	8	6	640	640	1.585	1.015247	630.388	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	1
showcase_object_o008_r02	8	6	640	640	1.823	1.167941	547.973	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	2
showcase_object_o008_r03	8	6	640	640	1.860	1.190347	537.658	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	3
showcase_object_o008_r04	8	6	640	640	1.875	1.200022	533.324	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	4
showcase_object_o008_r05	8	6	640	640	1.526	0.977111	654.992	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	5
showcase_object_o012_r01	12	6	640	640	3.766	2.411183	265.430	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	1
showcase_object_o012_r02	12	6	640	640	3.724	2.384741	268.373	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	2
showcase_object_o012_r03	12	6	640	640	3.731	2.388859	267.910	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	3
showcase_object_o012_r04	12	6	640	640	3.711	2.375903	269.371	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	4
showcase_object_o012_r05	12	6	640	640	3.671	2.350486	272.284	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	5
showcase_object_o016_r01	16	6	640	640	7.093	4.541057	140.936	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	1
showcase_object_o016_r02	16	6	640	640	7.358	4.710560	135.865	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	2
showcase_object_o016_r03	16	6	640	640	6.907	4.421738	144.739	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	3
showcase_object_o016_r04	16	6	640	640	6.883	4.406618	145.236	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	4
showcase_object_o016_r05	16	6	640	640	6.959	4.455335	143.648	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	5
showcase_object_o020_r01	20	6	640	640	10.796	6.911451	92.600	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	1
showcase_object_o020_r02	20	6	640	640	10.809	6.919127	92.497	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	2
showcase_object_o020_r03	20	6	640	640	11.293	7.229406	88.527	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	3
showcase_object_o020_r04	20	6	640	640	11.564	7.402674	86.455	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	4
showcase_object_o020_r05	20	6	640	640	11.548	7.392243	86.577	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	5
showcase_object_o024_r01	24	6	640	640	16.717	10.700559	59.810	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	1
showcase_object_o024_r02	24	6	640	640	16.484	10.551415	60.655	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	2
showcase_object_o024_r03	24	6	640	640	16.017	10.252690	62.423	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	3
showcase_object_o024_r04	24	6	640	640	15.468	9.901394	64.637	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	4
showcase_object_o024_r05	24	6	640	640	15.673	10.032778	63.791	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	5
showcase_object_o032_r01	32	6	640	640	27.212	17.417214	36.745	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	1
showcase_object_o032_r02	32	6	640	640	28.119	17.997659	35.560	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	2
showcase_object_o032_r03	32	6	640	640	28.543	18.269511	35.031	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	3
showcase_object_o032_r04	32	6	640	640	30.051	19.234794	33.273	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	4
showcase_object_o032_r05	32	6	640	640	29.930	19.157310	33.408	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	5
showcase_object_o040_r01	40	6	640	640	47.491	30.397033	21.055	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	1
showcase_object_o040_r02	40	6	640	640	46.811	29.960802	21.361	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	2
showcase_object_o040_r03	40	6	640	640	46.943	30.045244	21.301	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	3
showcase_object_o040_r04	40	6	640	640	46.683	29.876840	21.421	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	4
showcase_object_o040_r05	40	6	640	640	45.834	29.335967	21.816	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	5
showcase_object_o048_r01	48	6	640	640	67.464	43.178884	14.822	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	1
showcase_object_o048_r02	48	6	640	640	66.802	42.755221	14.969	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	2
showcase_object_o048_r03	48	6	640	640	67.224	43.025128	14.875	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	3
showcase_object_o048_r04	48	6	640	640	62.285	39.862306	16.055	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	4
showcase_object_o048_r05	48	6	640	640	60.332	38.614455	16.574	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	object_sweep	5
showcase_constraint_c001_r01	24	1	640	640	3.746	2.399298	266.745	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	1
showcase_constraint_c001_r02	24	1	640	640	3.655	2.339321	273.584	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	2
showcase_constraint_c001_r03	24	1	640	640	2.856	1.827944	350.120	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	3
showcase_constraint_c001_r04	24	1	640	640	2.845	1.822128	351.238	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	4
showcase_constraint_c001_r05	24	1	640	640	2.631	1.684863	379.853	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	5
showcase_constraint_c002_r01	24	2	640	640	5.208	3.333369	191.998	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	1
showcase_constraint_c002_r02	24	2	640	640	5.190	3.322874	192.604	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	2
showcase_constraint_c002_r03	24	2	640	640	5.157	3.301698	193.840	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	3
showcase_constraint_c002_r04	24	2	640	640	5.070	3.245983	197.167	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	4
showcase_constraint_c002_r05	24	2	640	640	5.186	3.320812	192.724	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	5
showcase_constraint_c004_r01	24	4	640	640	10.281	6.581438	97.243	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	1
showcase_constraint_c004_r02	24	4	640	640	10.121	6.479101	98.779	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	2
showcase_constraint_c004_r03	24	4	640	640	10.046	6.430957	99.519	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	3
showcase_constraint_c004_r04	24	4	640	640	10.467	6.700824	95.511	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	4
showcase_constraint_c004_r05	24	4	640	640	12.198	7.808004	81.967	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	5
showcase_constraint_c006_r01	24	6	640	640	15.143	9.692855	66.028	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	1
showcase_constraint_c006_r02	24	6	640	640	15.037	9.623962	66.501	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	2
showcase_constraint_c006_r03	24	6	640	640	15.063	9.641573	66.379	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	3
showcase_constraint_c006_r04	24	6	640	640	15.013	9.609800	66.599	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	4
showcase_constraint_c006_r05	24	6	640	640	15.010	9.607668	66.613	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	5
showcase_constraint_c008_r01	24	8	640	640	20.021	12.814880	49.942	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	1
showcase_constraint_c008_r02	24	8	640	640	20.091	12.859943	49.767	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	2
showcase_constraint_c008_r03	24	8	640	640	19.975	12.785458	50.057	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	3
showcase_constraint_c008_r04	24	8	640	640	20.170	12.910235	49.573	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	4
showcase_constraint_c008_r05	24	8	640	640	20.308	12.998789	49.235	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	5
showcase_constraint_c010_r01	24	10	640	640	24.948	15.968070	40.080	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	1
showcase_constraint_c010_r02	24	10	640	640	25.094	16.061923	39.846	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	2
showcase_constraint_c010_r03	24	10	640	640	24.794	15.869301	40.329	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	3
showcase_constraint_c010_r04	24	10	640	640	24.992	15.996167	40.010	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	4
showcase_constraint_c010_r05	24	10	640	640	25.403	16.259569	39.361	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	5
showcase_constraint_c012_r01	24	12	640	640	29.772	19.055448	33.586	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	1
showcase_constraint_c012_r02	24	12	640	640	29.781	19.061623	33.575	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	2
showcase_constraint_c012_r03	24	12	640	640	30.025	19.215889	33.306	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	3
showcase_constraint_c012_r04	24	12	640	640	30.409	19.463160	32.883	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	4
showcase_constraint_c012_r05	24	12	640	640	29.882	19.125827	33.463	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	5
showcase_constraint_c014_r01	24	14	640	640	35.338	22.618021	28.296	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	1
showcase_constraint_c014_r02	24	14	640	640	38.234	24.469962	26.155	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	2
showcase_constraint_c014_r03	24	14	640	640	38.343	24.541328	26.078	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	3
showcase_constraint_c014_r04	24	14	640	640	34.690	22.203276	28.825	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	4
showcase_constraint_c014_r05	24	14	640	640	34.692	22.204120	28.823	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	5
showcase_constraint_c016_r01	24	16	640	640	40.100	25.665260	24.936	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	1
showcase_constraint_c016_r02	24	16	640	640	39.915	25.545731	25.053	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	2
showcase_constraint_c016_r03	24	16	640	640	39.763	25.449953	25.147	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	3
showcase_constraint_c016_r04	24	16	640	640	40.032	25.622089	24.978	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	4
showcase_constraint_c016_r05	24	16	640	640	42.114	26.954605	23.744	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	5
showcase_constraint_c018_r01	24	18	640	640	44.653	28.579181	22.394	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	1
showcase_constraint_c018_r02	24	18	640	640	45.815	29.323112	21.826	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	2
showcase_constraint_c018_r03	24	18	640	640	45.150	28.897706	22.147	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	3
showcase_constraint_c018_r04	24	18	640	640	44.968	28.781291	22.237	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	4
showcase_constraint_c018_r05	24	18	640	640	49.744	31.838002	20.102	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	5
showcase_constraint_c020_r01	24	20	640	640	51.869	33.197727	19.278	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	1
showcase_constraint_c020_r02	24	20	640	640	56.623	36.240747	17.660	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	2
showcase_constraint_c020_r03	24	20	640	640	53.808	34.438974	18.584	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	3
showcase_constraint_c020_r04	24	20	640	640	52.555	33.636699	19.027	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	4
showcase_constraint_c020_r05	24	20	640	640	50.334	32.215323	19.866	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	5
showcase_constraint_c024_r01	24	24	640	640	60.552	38.754635	16.514	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	1
showcase_constraint_c024_r02	24	24	640	640	63.409	40.583088	15.770	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	2
showcase_constraint_c024_r03	24	24	640	640	62.954	40.292836	15.884	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	3
showcase_constraint_c024_r04	24	24	640	640	64.169	41.070231	15.583	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	4
showcase_constraint_c024_r05	24	24	640	640	64.605	41.348642	15.478	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	constraint_sweep	5
showcase_history_h000_r01	24	6	960	960	15.897	15.264139	62.893	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	history_sweep	1
showcase_history_h000_r02	24	6	960	960	15.781	15.152707	63.355	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	history_sweep	2
showcase_history_h000_r03	24	6	960	960	16.319	15.668932	61.268	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	history_sweep	3
showcase_history_h000_r04	24	6	960	960	16.133	15.490151	61.975	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	history_sweep	4
showcase_history_h000_r05	24	6	960	960	15.847	15.215673	63.093	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	history_sweep	5
showcase_history_h001_r01	24	6	960	960	17.417	16.722958	57.406	none	NA	not_measured	1	0	100	1	0	0	1.0	10.0	history_sweep	1
showcase_history_h001_r02	24	6	960	960	17.445	16.749677	57.315	none	NA	not_measured	1	0	100	1	0	0	1.0	10.0	history_sweep	2
showcase_history_h001_r03	24	6	960	960	16.144	15.501101	61.931	none	NA	not_measured	1	0	100	1	0	0	1.0	10.0	history_sweep	3
showcase_history_h001_r04	24	6	960	960	16.377	15.721646	61.062	none	NA	not_measured	1	0	100	1	0	0	1.0	10.0	history_sweep	4
showcase_history_h001_r05	24	6	960	960	17.722	17.015500	56.419	none	NA	not_measured	1	0	100	1	0	0	1.0	10.0	history_sweep	5
showcase_history_h002_r01	24	6	960	960	17.536	16.837046	57.017	none	NA	not_measured	2	0	100	1	0	0	1.0	10.0	history_sweep	1
showcase_history_h002_r02	24	6	960	960	18.996	18.243664	52.621	none	NA	not_measured	2	0	100	1	0	0	1.0	10.0	history_sweep	2
showcase_history_h002_r03	24	6	960	960	17.253	16.565786	57.951	none	NA	not_measured	2	0	100	1	0	0	1.0	10.0	history_sweep	3
showcase_history_h002_r04	24	6	960	960	17.250	16.562236	57.963	none	NA	not_measured	2	0	100	1	0	0	1.0	10.0	history_sweep	4
showcase_history_h002_r05	24	6	960	960	17.265	16.576847	57.912	none	NA	not_measured	2	0	100	1	0	0	1.0	10.0	history_sweep	5
showcase_history_h004_r01	24	6	960	960	17.229	16.542821	58.031	none	NA	not_measured	4	0	100	1	0	0	1.0	10.0	history_sweep	1
showcase_history_h004_r02	24	6	960	960	17.358	16.666380	57.601	none	NA	not_measured	4	0	100	1	0	0	1.0	10.0	history_sweep	2
showcase_history_h004_r03	24	6	960	960	17.604	16.902743	56.796	none	NA	not_measured	4	0	100	1	0	0	1.0	10.0	history_sweep	3
showcase_history_h004_r04	24	6	960	960	17.382	16.689362	57.522	none	NA	not_measured	4	0	100	1	0	0	1.0	10.0	history_sweep	4
showcase_history_h004_r05	24	6	960	960	20.291	19.482903	49.274	none	NA	not_measured	4	0	100	1	0	0	1.0	10.0	history_sweep	5
showcase_history_h006_r01	24	6	960	960	18.372	17.640257	54.421	none	NA	not_measured	6	0	100	1	0	0	1.0	10.0	history_sweep	1
showcase_history_h006_r02	24	6	960	960	18.038	17.319723	55.428	none	NA	not_measured	6	0	100	1	0	0	1.0	10.0	history_sweep	2
showcase_history_h006_r03	24	6	960	960	17.527	16.829063	57.044	none	NA	not_measured	6	0	100	1	0	0	1.0	10.0	history_sweep	3
showcase_history_h006_r04	24	6	960	960	17.818	17.108352	56.113	none	NA	not_measured	6	0	100	1	0	0	1.0	10.0	history_sweep	4
showcase_history_h006_r05	24	6	960	960	17.226	16.540055	58.041	none	NA	not_measured	6	0	100	1	0	0	1.0	10.0	history_sweep	5
showcase_history_h008_r01	24	6	960	960	17.887	17.174137	55.898	none	NA	not_measured	8	0	100	1	0	0	1.0	10.0	history_sweep	1
showcase_history_h008_r02	24	6	960	960	17.676	16.971827	56.564	none	NA	not_measured	8	0	100	1	0	0	1.0	10.0	history_sweep	2
showcase_history_h008_r03	24	6	960	960	17.221	16.534381	58.061	none	NA	not_measured	8	0	100	1	0	0	1.0	10.0	history_sweep	3
showcase_history_h008_r04	24	6	960	960	17.291	16.602068	57.824	none	NA	not_measured	8	0	100	1	0	0	1.0	10.0	history_sweep	4
showcase_history_h008_r05	24	6	960	960	15.693	15.068016	63.711	none	NA	not_measured	8	0	100	1	0	0	1.0	10.0	history_sweep	5
showcase_history_h010_r01	24	6	960	960	15.890	15.256342	62.925	none	NA	not_measured	10	0	100	1	0	0	1.0	10.0	history_sweep	1
showcase_history_h010_r02	24	6	960	960	16.174	15.529077	61.820	none	NA	not_measured	10	0	100	1	0	0	1.0	10.0	history_sweep	2
showcase_history_h010_r03	24	6	960	960	18.158	17.435083	55.061	none	NA	not_measured	10	0	100	1	0	0	1.0	10.0	history_sweep	3
showcase_history_h010_r04	24	6	960	960	17.723	17.016853	56.415	none	NA	not_measured	10	0	100	1	0	0	1.0	10.0	history_sweep	4
showcase_history_h010_r05	24	6	960	960	15.780	15.150762	63.363	none	NA	not_measured	10	0	100	1	0	0	1.0	10.0	history_sweep	5
showcase_history_h012_r01	24	6	960	960	15.799	15.168975	63.287	none	NA	not_measured	12	0	100	1	0	0	1.0	10.0	history_sweep	1
showcase_history_h012_r02	24	6	960	960	15.814	15.183376	63.227	none	NA	not_measured	12	0	100	1	0	0	1.0	10.0	history_sweep	2
showcase_history_h012_r03	24	6	960	960	15.791	15.159557	63.326	none	NA	not_measured	12	0	100	1	0	0	1.0	10.0	history_sweep	3
showcase_history_h012_r04	24	6	960	960	17.419	16.725036	57.399	none	NA	not_measured	12	0	100	1	0	0	1.0	10.0	history_sweep	4
showcase_history_h012_r05	24	6	960	960	17.234	16.547221	58.016	none	NA	not_measured	12	0	100	1	0	0	1.0	10.0	history_sweep	5
showcase_history_h016_r01	24	6	960	960	17.058	16.378053	58.615	none	NA	not_measured	16	0	100	1	0	0	1.0	10.0	history_sweep	1
showcase_history_h016_r02	24	6	960	960	17.349	16.657085	57.633	none	NA	not_measured	16	0	100	1	0	0	1.0	10.0	history_sweep	2
showcase_history_h016_r03	24	6	960	960	17.366	16.674135	57.574	none	NA	not_measured	16	0	100	1	0	0	1.0	10.0	history_sweep	3
showcase_history_h016_r04	24	6	960	960	16.408	15.753772	60.938	none	NA	not_measured	16	0	100	1	0	0	1.0	10.0	history_sweep	4
showcase_history_h016_r05	24	6	960	960	16.106	15.464458	62.078	none	NA	not_measured	16	0	100	1	0	0	1.0	10.0	history_sweep	5
showcase_history_h020_r01	24	6	960	960	15.904	15.270276	62.867	none	NA	not_measured	20	0	100	1	0	0	1.0	10.0	history_sweep	1
showcase_history_h020_r02	24	6	960	960	15.758	15.130243	63.449	none	NA	not_measured	20	0	100	1	0	0	1.0	10.0	history_sweep	2
showcase_history_h020_r03	24	6	960	960	15.749	15.121309	63.487	none	NA	not_measured	20	0	100	1	0	0	1.0	10.0	history_sweep	3
showcase_history_h020_r04	24	6	960	960	15.780	15.151257	63.361	none	NA	not_measured	20	0	100	1	0	0	1.0	10.0	history_sweep	4
showcase_history_h020_r05	24	6	960	960	15.645	15.021602	63.908	none	NA	not_measured	20	0	100	1	0	0	1.0	10.0	history_sweep	5
showcase_periodic_p000_r01	24	6	960	960	15.848	15.216410	63.090	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	periodic_sweep	1
showcase_periodic_p000_r02	24	6	960	960	15.806	15.176357	63.256	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	periodic_sweep	2
showcase_periodic_p000_r03	24	6	960	960	15.903	15.269462	62.871	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	periodic_sweep	3
showcase_periodic_p000_r04	24	6	960	960	15.742	15.114224	63.516	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	periodic_sweep	4
showcase_periodic_p000_r05	24	6	960	960	15.750	15.122156	63.483	none	NA	not_measured	0	0	100	1	0	0	1.0	10.0	periodic_sweep	5
showcase_periodic_p001_r01	24	6	960	960	15.887	15.253628	62.936	none	NA	not_measured	0	1	100	1	0	0	1.0	10.0	periodic_sweep	1
showcase_periodic_p001_r02	24	6	960	960	15.613	14.990390	64.041	none	NA	not_measured	0	1	100	1	0	0	1.0	10.0	periodic_sweep	2
showcase_periodic_p001_r03	24	6	960	960	15.583	14.961852	64.163	none	NA	not_measured	0	1	100	1	0	0	1.0	10.0	periodic_sweep	3
showcase_periodic_p001_r04	24	6	960	960	15.784	15.155882	63.342	none	NA	not_measured	0	1	100	1	0	0	1.0	10.0	periodic_sweep	4
showcase_periodic_p001_r05	24	6	960	960	15.740	15.112533	63.523	none	NA	not_measured	0	1	100	1	0	0	1.0	10.0	periodic_sweep	5
showcase_periodic_p002_r01	24	6	960	960	16.830	16.159259	59.409	none	NA	not_measured	0	2	100	1	0	0	1.0	10.0	periodic_sweep	1
showcase_periodic_p002_r02	24	6	960	960	17.728	17.021478	56.399	none	NA	not_measured	0	2	100	1	0	0	1.0	10.0	periodic_sweep	2
showcase_periodic_p002_r03	24	6	960	960	17.481	16.784779	57.195	none	NA	not_measured	0	2	100	1	0	0	1.0	10.0	periodic_sweep	3
showcase_periodic_p002_r04	24	6	960	960	19.307	18.537419	51.787	none	NA	not_measured	0	2	100	1	0	0	1.0	10.0	periodic_sweep	4
showcase_periodic_p002_r05	24	6	960	960	18.485	17.749179	54.087	none	NA	not_measured	0	2	100	1	0	0	1.0	10.0	periodic_sweep	5
showcase_periodic_p004_r01	24	6	960	960	18.749	18.002433	53.326	none	NA	not_measured	0	4	100	1	0	0	1.0	10.0	periodic_sweep	1
showcase_periodic_p004_r02	24	6	960	960	19.132	18.369653	52.260	none	NA	not_measured	0	4	100	1	0	0	1.0	10.0	periodic_sweep	2
showcase_periodic_p004_r03	24	6	960	960	17.885	17.172712	55.903	none	NA	not_measured	0	4	100	1	0	0	1.0	10.0	periodic_sweep	3
showcase_periodic_p004_r04	24	6	960	960	19.775	18.991465	50.549	none	NA	not_measured	0	4	100	1	0	0	1.0	10.0	periodic_sweep	4
showcase_periodic_p004_r05	24	6	960	960	20.641	19.817912	48.441	none	NA	not_measured	0	4	100	1	0	0	1.0	10.0	periodic_sweep	5
